Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Metabolic,Extens,ComputCostly,IndexInvar,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,Type,PubYr,Auth,Title,PubTitle,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,M_CA-CA,Map constructed by considering two residues to be in contact if the distance between their corresponding C a atoms is less than 10Å,,,,Structural,Computational,Protein,,,Atom,,,Local,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Gligorijevic, Vladimir; Renfrew, P. Douglas; Kosciolek, Tomasz; Leman, Julia Koehler; Cho, Kyunghyun; Vatanen, Tommi; Berenberg, Daniel; Taylor, Bryn; Fisk, Ian M; Xavier, Ramnik J; Knight, Rob; Bonneau, Richard",Structure-Based Function Prediction using Graph Convolutional Networks,bioRxiv,10.1101/786236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,M_ANY-ANY,Two residues are in contact if the distance between any of their atoms is less than 6.5 Å,,,,Structural,Computational,Protein,,,Atom,,,Local,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Gligorijevic, Vladimir; Renfrew, P. Douglas; Kosciolek, Tomasz; Leman, Julia Koehler; Cho, Kyunghyun; Vatanen, Tommi; Berenberg, Daniel; Taylor, Bryn; Fisk, Ian M; Xavier, Ramnik J; Knight, Rob; Bonneau, Richard",Structure-Based Function Prediction using Graph Convolutional Networks,bioRxiv,10.1101/786236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,M_NBR-NBR,Two residues are in contact if the distance between their Rosetta neighbor atoms is less than sum of the neighbor radii of the amino acid pair (we refer to this type of contact maps as “NBR-NBR”). Rosetta neighbor atoms are defined as the beta-carbon (C ß ) for all amino acids except glycine where the alpha-carbon is used.,,,,Structural,Computational,Protein,,,Atom,,,Local,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Gligorijevic, Vladimir; Renfrew, P. Douglas; Kosciolek, Tomasz; Leman, Julia Koehler; Cho, Kyunghyun; Vatanen, Tommi; Berenberg, Daniel; Taylor, Bryn; Fisk, Ian M; Xavier, Ramnik J; Knight, Rob; Bonneau, Richard",Structure-Based Function Prediction using Graph Convolutional Networks,bioRxiv,10.1101/786236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HM,Homology model,Figure,1C,,Structural,Computational,Protein,,,Atom,,,Both,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ProSA_ResE,Residue energy as evaluated by ProSA,,,,Structural,Computational,Protein,,,Residue,,,Local,0,1,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GDT-TS,Global distance test,,,,Structural,Computational,Protein,,,Atom,,,Global,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,--,0,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GDT-HA,Global distance test main-chain prediction,,,,Structural,Computational,Protein,,,Atom,,,Global,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,--,0,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,3DrefineS,3Drefine score,,,,Structural,Computational,Protein,,,Protein,,,Global,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MPS,Molprobity score,,,,Structural,Computational,Protein,,,Protein,,,Global,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RMSDvRes,RMSD versus residue,,,,Structural,Computational,Protein,,,Residue,,,Both,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LBP,Ligand binding pocket. Includes the mesh and each atom annotated with residue nature and interaction profile,,,,Structural,Computational,Protein-ligand pair,,,Site,,,Local,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PAWEL,Pharmacophore aligned with example ligand,,,,Structural,Computational,Protein-ligand pair,,,Site,,,Local,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Pradeepkiran, Jangampalli; Reddy, P.",Structure Based Design and Molecular Docking Studies for Phosphorylated Tau Inhibitors in Alzheimer's Disease,Cells,10.3390/cells8030260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PASS,Pocket atom subset. Based on atomic properties and arrangement in 3D point cloud.,,,,Structural,Computational,Protein,,,Atom,,,Local,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Skalic, Miha; Sabbadin, Davide; Sattarov, Boris; Sciabola, Simone; De Fabritiis, Gianni",From Target to Drug: Generative Modeling for the Multimodal Structure-Based Ligand Design,Molecular Pharmaceutics,10.1021/acs.molpharmaceut.9b00634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PASS_GLS,Pocket atom subset-generated ligand shapes,,,,Structural,Computational,Protein,,,Ligand,,,Local,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Skalic, Miha; Sabbadin, Davide; Sattarov, Boris; Sciabola, Simone; De Fabritiis, Gianni",From Target to Drug: Generative Modeling for the Multimodal Structure-Based Ligand Design,Molecular Pharmaceutics,10.1021/acs.molpharmaceut.9b00634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RAS_mrRMSD,Residue- and atom-selective mean residue RMSD,,,,Structural,Computational,Protein,,,Protein,,,Local,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Buchko, Garry W.; Pulavarti, Surya V.S.R.K.; Ovchinnikov, Victor; Shaw, Elizabeth A.; Rettie, Stephen A.; Myler, Peter J.; Karplus, Martin; Szyperski, Thomas; Baker, David; Bahl, Christopher D.","Cytosolic expression, solution structures, and molecular dynamics simulation of genetically encodable disulfide-rich <i>de novo</i> designed peptides: NMR and MD of <i>De Novo</i> Disulfide-Rich Peptides",Protein Science,10.1002/pro.3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SummSS,Summary statistics for a resolved structure,Table,1,,Structural,Experimental,Protein,,,Protein,,,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Buchko, Garry W.; Pulavarti, Surya V.S.R.K.; Ovchinnikov, Victor; Shaw, Elizabeth A.; Rettie, Stephen A.; Myler, Peter J.; Karplus, Martin; Szyperski, Thomas; Baker, David; Bahl, Christopher D.","Cytosolic expression, solution structures, and molecular dynamics simulation of genetically encodable disulfide-rich <i>de novo</i> designed peptides: NMR and MD of <i>De Novo</i> Disulfide-Rich Peptides",Protein Science,10.1002/pro.3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CTPBA,Cis-trans peptide backbone angle,,,,Structural,Computational,Protein,,,Protein,,,Local,0,1,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Wang, Conan K.; Swedberg, Joakim E.; Harvey, Peta J.; Kaas, Quentin; Craik, David J.",Conformational Flexibility Is a Determinant of Permeability for Cyclosporin,The Journal of Physical Chemistry B,10.1021/acs.jpcb.7b12419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CEA,Cavity entry atoms. Identified using Nanoshaper,,,,Structural,Computational,Protein,,,Atom,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Motta, Stefano; Callea, Lara; Giani Tagliabue, Sara; Bonati, Laura",Exploring the PXR ligand binding mechanism with advanced Molecular Dynamics methods,Scientific Reports,10.1038/s41598-018-34373-z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SCSPDC,Structures of centroids of conformational state probability distributions,,,,Structural,Computational,Molecule,,,Protein,,Tensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Motta, Stefano; Callea, Lara; Giani Tagliabue, Sara; Bonati, Laura",Exploring the PXR ligand binding mechanism with advanced Molecular Dynamics methods,Scientific Reports,10.1038/s41598-018-34373-z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ICRA,Inter-cavity radius and angles,,,,Structural,Computational,Protein,,,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Motta, Stefano; Callea, Lara; Giani Tagliabue, Sara; Bonati, Laura",Exploring the PXR ligand binding mechanism with advanced Molecular Dynamics methods,Scientific Reports,10.1038/s41598-018-34373-z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,dRMSD,Differential RMSD,,,,Structural,Computational,Molecule,,,Protein,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Motta, Stefano; Callea, Lara; Giani Tagliabue, Sara; Bonati, Laura",Exploring the PXR ligand binding mechanism with advanced Molecular Dynamics methods,Scientific Reports,10.1038/s41598-018-34373-z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RRC_MHAR,Residue-residue contacts using minimum heavy-atom RMSD between each frame and the native complex,,,,Structural,Computational,Protein,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Plattner, Nuria; Doerr, Stefan; De Fabritiis, Gianni; Noé, Frank",Complete protein–protein association kinetics in atomic detail revealed by molecular dynamics simulations and Markov modelling,Nature Chemistry,10.1038/nchem.2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MIPD,Minimum distance between the two proteins,,,,Structural,Computational,Protein,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Plattner, Nuria; Doerr, Stefan; De Fabritiis, Gianni; Noé, Frank",Complete protein–protein association kinetics in atomic detail revealed by molecular dynamics simulations and Markov modelling,Nature Chemistry,10.1038/nchem.2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TICA_7SLCRC,"TICA-computed seven slowest linear combinations of the 4,094 relevant contacts",,,,Structural,Computational,Protein,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Plattner, Nuria; Doerr, Stefan; De Fabritiis, Gianni; Noé, Frank",Complete protein–protein association kinetics in atomic detail revealed by molecular dynamics simulations and Markov modelling,Nature Chemistry,10.1038/nchem.2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,VADD,Void axial distance distribution,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NBSV,Number of beads surrounding voids,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NVBY,Number of voids before yielding,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AVVB,Average voronoi volume of beads,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LVCP,Large-void constructing positions,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LVFBAY,Large void forms before or after yielding,,,,Structural,Computational,Molecule,,,Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Ichinomiya, Takashi; Obayashi, Ippei; Hiraoka, Yasuaki",Persistent homology analysis of craze formation,Physical Review E,10.1103/PhysRevE.95.012504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AFPSN,Alignment-free protein structural network,,,,Structural,Computational,Protein,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://nd.edu/~cone/PSN/,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ABPSN,Alignment-based protein structural network,,,,Structural,Computational,Protein,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GLet,Graphlet. A sensitive measure of local graph topology,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GDDA,Graphlet degree distribution agreement,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RGFD,Relative graphlet frequency distance,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GCD,Graphlet correlation distance,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PCADRGV,Principal component analysis dimensionality-reduced graphlet vectors,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NGV,Normalized graphlet vector,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Faisal, Fazle E.; Newaz, Khalique; Chaney, Julie L.; Li, Jun; Emrich, Scott J.; Clark, Patricia L.; Milenković, Tijana",GRAFENE: Graphlet-based alignment-free network approach integrates 3D structural and sequence (residue order) data to improve protein structural comparison,Scientific Reports,10.1038/s41598-017-14411-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ARMSD,Average root-mean-square deviation,,,,Structural,Computational,Molecule,Pair,Pair,Molecule,Pair,Continuous,Both,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Li, Ying; Li, Hui; Chan, Maria K Y; Sankaranarayanan, Subramanian; Rouxb, Benoît",Methodology of Parameterization of Molecular Mechanics Force Field From Quantum Chemistry Calculations using Genetic Algorithm: A case study of methanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SDM,"Simulated density maps, using VMD",,,,Structural,Computational,Protein,One,Multiple,Protein,One,Grid,Both,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Liu, Chuang; Perilla, Juan R.; Ning, Jiying; Lu, Manman; Hou, Guangjin; Ramalho, Ruben; Himes, Benjamin A.; Zhao, Gongpu; Bedwell, Gregory J.; Byeon, In Ja; Ahn, Jinwoo; Gronenborn, Angela M.; Prevelige, Peter E.; Rousso, Itay; Aiken, Christopher; Polenova, Tatyana; Schulten, Klaus; Zhang, Peijun",Cyclophilin A stabilizes the HIV-1 capsid through a novel non-canonical binding site,Nature Communications,10.1038/ncomms10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GKSCF,Generalized Kubo transform of the side-side correlation function,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Jang, Seogjoo; Voth, Gregory A.",Can quantum transition state theory be defined as an exact t = 0+ limit?,Journal of Chemical Physics,10.1063/1.4942482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DBBHBM,Directional backbone-backbone hydrogen bond matrix,,,,Structural,Computational,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Witek, Jagna; Keller, Bettina G.; Blatter, Markus; Meissner, Axel; Wagner, Trixie; Riniker, Sereina",Kinetic Models of Cyclosporin A in Polar and Apolar Environments Reveal Multiple Congruent Conformational States,Journal of Chemical Information and Modeling,10.1021/acs.jcim.6b00251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RamaPlot,Ramachandran plot,,,,Structural,Computational,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Witek, Jagna; Keller, Bettina G.; Blatter, Markus; Meissner, Axel; Wagner, Trixie; Riniker, Sereina",Kinetic Models of Cyclosporin A in Polar and Apolar Environments Reveal Multiple Congruent Conformational States,Journal of Chemical Information and Modeling,10.1021/acs.jcim.6b00251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,VvNOESN,Violation versus NOE sequence number,,,,Structural,Experimental,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Witek, Jagna; Keller, Bettina G.; Blatter, Markus; Meissner, Axel; Wagner, Trixie; Riniker, Sereina",Kinetic Models of Cyclosporin A in Polar and Apolar Environments Reveal Multiple Congruent Conformational States,Journal of Chemical Information and Modeling,10.1021/acs.jcim.6b00251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IAV,Interatomic vectors,,,,Structural,Computational,Molecule,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Zhou, Hao; Li, Shangyang; Makowski, Lee",Visualizing global properties of a molecular dynamics trajectory,"Proteins: Structure, Function, and Bioinformatics",10.1002/prot.24957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MDPs,Molecular docking pose set,Figure,5,,Structural,Experimental,Protein-ligand pair,One,Multiple,Molecule,Multiple,Tensor,Both,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2016,"Schmidt, Juliane; Wei, Ren; Oeser, Thorsten; Belisário-Ferrari, Matheus Regis; Barth, Markus; Then, Johannes; Zimmermann, Wolfgang","Effect of Tris, MOPS, and phosphate buffers on the hydrolysis of polyethylene terephthalate films by polyester hydrolases",FEBS Open Bio,10.1002/2211-5463.12097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IHB,Interaction: Hydrogen bonds,,,,Structural,Computational,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Wójcikowski, Maciej; Zielenkiewicz, Piotr; Siedlecki, Pawel",Open Drug Discovery Toolkit (ODDT): A new open-source player in the drug discovery field,Journal of Cheminformatics,10.1186/s13321-015-0078-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ISB,Interaction: Salt bridges,,,,Structural,Computational,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Wójcikowski, Maciej; Zielenkiewicz, Piotr; Siedlecki, Pawel",Open Drug Discovery Toolkit (ODDT): A new open-source player in the drug discovery field,Journal of Cheminformatics,10.1186/s13321-015-0078-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IPSFF,Interaction: Pi-stacking (face-to-face),,,,Structural,Computational,Protein,,,Residue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Wójcikowski, Maciej; Zielenkiewicz, Piotr; Siedlecki, Pawel",Open Drug Discovery Toolkit (ODDT): A new open-source player in the drug discovery field,Journal of Cheminformatics,10.1186/s13321-015-0078-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
